160,-61
160,-61
160,-71
160,-61
160,-62
160,-62
160,-61
160,-61
160,-59
160,-66
160,-59
160,-59
160,-59
160,-67
160,-68
160,-61
160,-62
160,-72
160,-62
160,-64
160,-62
160,-60
160,-60
160,-68
160,-68
160,-64
160,-62
160,-62
160,-69
160,-62
160,-62
160,-62
160,-67
160,-61
160,-60
160,-62
160,-66
160,-67
160,-61
160,-60
160,-66
160,-69
160,-63
160,-64
160,-62
160,-60
160,-64
160,-61
160,-70
160,-65
160,-65
160,-65
160,-70
160,-64
160,-63
160,-72
160,-71
160,-71
160,-63
160,-62
160,-61
160,-61
160,-70
160,-61
160,-61
160,-59
160,-60
160,-61
160,-60
160,-59
160,-63
160,-65
160,-65
160,-65
160,-60
160,-61
160,-63
160,-61
160,-60
160,-64
160,-65
160,-61
160,-60
160,-59
160,-60
160,-67
160,-71
160,-60
160,-62
160,-62
160,-61
160,-65
160,-66
160,-67
160,-60
160,-60
160,-61
160,-63
160,-61
160,-67
160,-69
160,-69
160,-60
160,-60
160,-61
160,-60
160,-62
160,-61
160,-61
160,-61
160,-67
160,-67
160,-64
160,-62
160,-67
160,-67
160,-66
160,-63
160,-61
160,-68
160,-62
160,-62
160,-61
160,-61
160,-67
160,-62
160,-61
160,-67
160,-67
160,-62
160,-61
160,-67
160,-62
160,-62
160,-62
160,-61
160,-61
160,-61
160,-67
160,-67
160,-62
160,-62
160,-61
160,-68
160,-67
160,-67
160,-62
160,-62
160,-61
160,-61
160,-67
160,-62
160,-61
160,-61
160,-67
160,-66
160,-62
160,-61
80,-59
80,-59
80,-75
80,-63
80,-60
80,-60
80,-57
80,-71
80,-65
80,-69
80,-61
80,-61
80,-70
80,-68
80,-61
80,-64
80,-67
80,-77
80,-66
80,-73
80,-65
80,-64
80,-64
80,-64
80,-64
80,-64
80,-67
80,-63
80,-63
80,-66
80,-64
80,-67
80,-67
80,-67
80,-66
80,-63
80,-70
80,-66
80,-63
80,-63
80,-72
80,-71
80,-64
80,-72
80,-64
80,-71
80,-71
80,-72
80,-71
80,-72
80,-72
80,-63
80,-64
80,-64
80,-64
80,-65
80,-63
80,-63
80,-63
80,-64
80,-71
80,-64
80,-72
80,-71
80,-64
80,-71
80,-71
80,-71
80,-63
80,-63
80,-65
80,-65
80,-73
80,-65
80,-66
80,-72
80,-72
80,-65
80,-72
80,-63
80,-73
80,-64
80,-63
80,-64
80,-64
80,-65
80,-72
80,-63
80,-64
80,-64
80,-64
80,-72
80,-65
80,-64
80,-64
80,-72
80,-64
80,-63
80,-65
80,-65
80,-64
80,-64
80,-72
80,-72
80,-65
80,-64
80,-65
80,-71
80,-65
80,-64
80,-64
80,-70
80,-71
80,-65
80,-64
80,-63
80,-65
80,-70
80,-71
80,-70
80,-71
80,-63
80,-64
80,-71
80,-63
80,-64
80,-64
80,-65
80,-64
80,-72
80,-64
80,-71
80,-64
80,-64
80,-64
80,-72
80,-63
80,-64
80,-65
80,-64
80,-71
80,-63
80,-63
80,-72
80,-64
80,-63
80,-64
80,-64
80,-64
80,-64
80,-64
80,-71
80,-63
80,-70
80,-64
80,-64
80,-71
80,-64
80,-71
80,-71
40,-69
40,-59
40,-66
40,-67
40,-63
40,-60
40,-66
40,-61
40,-64
40,-58
40,-61
40,-61
40,-59
40,-61
40,-58
40,-60
40,-61
40,-59
40,-67
40,-70
40,-66
40,-60
40,-61
40,-66
40,-64
40,-63
40,-62
40,-62
40,-64
40,-62
40,-63
40,-62
40,-62
40,-61
40,-61
40,-67
40,-67
40,-65
40,-61
40,-62
40,-62
40,-61
40,-64
40,-62
40,-63
40,-61
40,-63
40,-63
40,-64
40,-64
40,-64
40,-62
40,-61
40,-63
40,-64
40,-61
40,-62
40,-63
40,-63
40,-66
40,-65
40,-65
40,-62
40,-63
40,-63
40,-64
40,-64
40,-61
40,-63
40,-65
40,-62
40,-62
40,-61
40,-63
40,-65
40,-63
40,-65
40,-62
40,-63
40,-65
40,-65
40,-63
40,-65
40,-65
40,-62
40,-61
40,-63
40,-65
40,-65
40,-64
40,-62
40,-64
40,-64
40,-62
40,-63
40,-64
40,-64
40,-65
40,-65
40,-63
40,-63
40,-64
40,-64
40,-62
40,-63
40,-63
40,-63
40,-65
40,-62
40,-63
40,-63
40,-65
40,-65
40,-62
40,-62
40,-61
40,-62
40,-62
40,-63
40,-65
40,-62
40,-63
40,-63
40,-66
40,-65
40,-65
40,-65
40,-62
40,-63
40,-63
40,-63
40,-63
40,-62
40,-62
40,-63
40,-63
40,-65
40,-65
40,-63
40,-62
40,-62
40,-62
40,-63
40,-62
40,-63
40,-65
40,-62
40,-63
40,-65
40,-65
40,-65
40,-62
40,-65
40,-65
40,-65
40,-62
40,-63
40,-63
