x,y,b1,b2,b3
3,1,-84,-49,-49
3,1,-84,-58,-49
3,1,-64,-58,-49
3,1,-64,-58,-48
3,1,-64,-61,-48
3,1,-64,-59,-48
3,1,-71,-59,-48
3,1,-71,-59,-41
3,1,-71,-42,-41
3,1,-71,-42,-41
3,1,-71,-42,-42
3,1,-82,-42,-42
3,1,-82,-42,-55
3,1,-82,-51,-55
3,1,-82,-51,-57
3,1,-82,-81,-57
3,1,-62,-81,-57
3,1,-62,-81,-44
3,1,-64,-81,-44
3,1,-64,-81,-59
3,1,-64,-81,-46
3,1,-76,-81,-46
3,1,-76,-81,-53
3,1,-76,-58,-53
3,1,-76,-62,-53
3,1,-76,-46,-53
3,1,-76,-46,-37
3,1,-68,-46,-37
3,1,-68,-58,-37
3,1,-68,-58,-35
3,1,-52,-58,-35
3,1,-52,-48,-35
3,1,-52,-48,-36
3,1,-52,-48,-45
3,1,-66,-48,-45
3,1,-66,-59,-45
3,1,-66,-59,-50
3,1,-57,-59,-50
3,1,-57,-58,-50
3,1,-57,-58,-42
3,1,-51,-58,-42
3,1,-51,-62,-42
3,1,-51,-62,-40
3,1,-51,-56,-40
3,1,-51,-56,-51
3,1,-66,-56,-51
3,1,-66,-68,-51
3,1,-58,-68,-51
3,1,-58,-68,-51
3,1,-58,-54,-51
3,1,-66,-54,-51
3,1,-66,-54,-32
3,1,-66,-61,-32
3,1,-65,-61,-32
3,1,-65,-61,-36
3,1,-65,-57,-36
3,1,-65,-57,-50
3,1,-65,-39,-50
3,1,-65,-57,-50
3,1,-64,-57,-50
3,1,-64,-57,-51
3,1,-64,-39,-51
3,1,-64,-39,-32
3,1,-55,-39,-32
3,1,-55,-56,-32
3,1,-55,-54,-32
3,1,-55,-54,-37
3,1,-69,-54,-37
3,1,-69,-48,-37
3,1,-69,-55,-37
3,1,-69,-55,-45
3,1,-69,-55,-50
3,1,-66,-55,-50
3,1,-66,-42,-50
3,1,-66,-42,-51
3,1,-64,-42,-51
3,1,-64,-47,-51
3,1,-64,-47,-50
3,1,-67,-47,-50
3,1,-67,-43,-50
3,1,-67,-43,-51
3,1,-50,-43,-51
3,1,-50,-40,-51
3,1,-50,-40,-34
3,1,-67,-40,-34
3,1,-67,-40,-39
3,1,-70,-40,-39
3,1,-70,-54,-39
3,1,-70,-54,-49
3,1,-65,-54,-49
3,1,-65,-56,-49
3,1,-65,-56,-51
3,1,-55,-56,-51
3,1,-55,-40,-51
3,1,-55,-40,-46
3,1,-69,-40,-46
3,1,-69,-56,-46
3,1,-69,-56,-35
3,1,-70,-56,-35
3,1,-70,-56,-54
3,1,-70,-54,-54
3,1,-70,-54,-50
3,1,-55,-54,-50
3,1,-55,-54,-33
3,1,-54,-54,-33
3,1,-54,-54,-33
3,1,-54,-54,-34
3,1,-54,-60,-34
3,1,-54,-60,-52
3,1,-68,-60,-52
3,1,-68,-47,-52
3,1,-68,-47,-38
3,1,-69,-47,-38
3,1,-69,-55,-38
3,1,-69,-55,-45
3,1,-69,-41,-45
3,1,-69,-41,-34
3,1,-55,-41,-34
3,1,-55,-41,-47
3,1,-53,-41,-47
3,1,-53,-56,-47
3,1,-53,-56,-38
3,1,-53,-46,-38
3,1,-53,-46,-33
3,1,-68,-46,-33
3,1,-68,-55,-33
3,1,-68,-55,-45
3,1,-68,-55,-45
3,1,-68,-48,-45
3,1,-68,-48,-34
3,1,-56,-48,-34
3,1,-56,-48,-53
3,1,-53,-48,-53
3,1,-69,-48,-53
3,1,-69,-54,-53
3,1,-69,-54,-45
3,1,-69,-54,-45
3,1,-69,-50,-45
3,1,-69,-50,-35
3,1,-68,-50,-35
3,1,-68,-41,-35
3,1,-68,-41,-46
3,1,-68,-66,-46
3,1,-68,-66,-38
3,1,-68,-55,-38
3,1,-70,-55,-38
3,1,-70,-51,-38
3,1,-70,-42,-38
3,1,-70,-42,-38
3,1,-70,-51,-38
3,1,-70,-51,-48
3,1,-68,-51,-48
3,1,-68,-42,-48
3,1,-68,-42,-38
3,1,-69,-42,-38
3,1,-69,-65,-38
3,1,-69,-65,-33
3,1,-68,-65,-33
3,1,-68,-65,-38
3,1,-67,-65,-38
3,1,-67,-41,-38
3,1,-67,-41,-35
3,1,-68,-41,-35
3,1,-68,-62,-35
3,1,-68,-62,-33
3,1,-55,-62,-33
3,1,-55,-55,-33
3,1,-55,-55,-35
3,1,-68,-55,-35
3,1,-68,-55,-38
3,1,-68,-55,-38
3,1,-68,-55,-50
3,1,-68,-40,-50
3,1,-68,-40,-48
3,1,-54,-40,-48
3,1,-54,-40,-35
3,1,-66,-40,-35
3,1,-66,-54,-35
3,1,-66,-54,-52
3,1,-66,-61,-52
3,1,-66,-61,-48
3,1,-52,-61,-48
3,1,-52,-47,-48
3,1,-52,-47,-32
3,1,-54,-47,-32
3,1,-68,-47,-32
3,1,-68,-61,-32
3,1,-68,-61,-38
3,1,-69,-61,-38
3,1,-69,-61,-32
3,1,-53,-61,-32
3,1,-53,-55,-32
3,1,-52,-55,-32
3,1,-52,-55,-33
3,1,-67,-55,-33
3,1,-67,-60,-33
3,1,-67,-42,-33
3,1,-67,-42,-33
3,1,-67,-42,-47
3,1,-67,-42,-52
3,1,-67,-40,-52
3,1,-57,-40,-52
3,1,-57,-40,-33
3,1,-77,-40,-33
3,1,-77,-55,-33
3,1,-66,-55,-33
3,1,-66,-54,-33
3,1,-51,-54,-33
3,1,-51,-54,-33
3,1,-66,-54,-33
3,1,-66,-54,-36
3,1,-66,-60,-36
3,1,-67,-60,-36
3,1,-67,-41,-36
3,1,-67,-41,-36
3,1,-52,-41,-36
3,1,-52,-41,-38
3,1,-52,-55,-38
3,1,-53,-55,-38
3,1,-53,-55,-38
3,1,-51,-55,-38
3,1,-51,-55,-38
3,1,-51,-55,-35
3,1,-51,-59,-35
3,1,-51,-59,-38
3,1,-51,-41,-38
3,1,-51,-44,-38
3,1,-51,-44,-52
3,1,-53,-44,-52
3,1,-53,-41,-52
3,1,-53,-41,-33
3,1,-65,-41,-33
3,1,-65,-41,-48
3,1,-67,-41,-48
3,1,-67,-45,-48
3,1,-67,-45,-48
3,1,-67,-45,-46
3,1,-54,-45,-46
3,1,-54,-45,-48
3,1,-52,-45,-48
3,1,-52,-45,-33
3,1,-52,-44,-33
3,1,-68,-44,-33
3,1,-68,-55,-33
3,1,-66,-55,-33
3,1,-58,-55,-33
3,1,-58,-40,-33
3,1,-58,-40,-38
3,1,-58,-40,-47
3,1,-65,-40,-47
3,1,-67,-40,-47
3,1,-55,-40,-47
3,1,-55,-40,-38
3,1,-55,-63,-38
3,1,-53,-63,-38
3,1,-53,-49,-38
3,1,-54,-49,-38
3,1,-54,-56,-38
3,1,-54,-56,-48
3,1,-68,-56,-48
3,1,-68,-56,-48
3,1,-53,-56,-48
3,1,-53,-56,-33
3,1,-51,-56,-33
3,1,-51,-56,-33
3,1,-51,-58,-33
3,1,-51,-58,-38
3,1,-64,-58,-38
3,1,-67,-58,-38
3,1,-67,-54,-38
3,1,-67,-54,-39
3,1,-54,-54,-39
3,1,-54,-41,-39
3,1,-54,-41,-36
3,1,-52,-41,-36
3,1,-52,-41,-36
3,1,-52,-41,-38
3,1,-52,-41,-38
3,1,-52,-41,-44
3,1,-65,-41,-44
3,1,-65,-54,-44
3,1,-65,-54,-34
3,1,-64,-54,-34
3,1,-64,-54,-48
3,1,-68,-54,-48
3,1,-68,-54,-52
3,1,-68,-55,-52
3,1,-68,-55,-50
3,1,-67,-55,-50
3,1,-66,-55,-50
3,1,-66,-55,-48
3,1,-66,-59,-48
3,1,-51,-59,-48
3,1,-51,-59,-35
3,1,-51,-40,-35
3,1,-67,-40,-35
3,1,-67,-40,-51
3,1,-67,-44,-51
3,1,-67,-44,-35
3,1,-67,-56,-35
3,1,-67,-56,-35
3,1,-67,-56,-51
3,1,-53,-56,-51
3,1,-53,-56,-48
3,1,-54,-56,-48
0,1,-53,-72,-47
0,1,-56,-72,-47
0,1,-56,-72,-49
0,1,-56,-61,-49
0,1,-53,-61,-49
0,1,-53,-61,-36
0,1,-53,-64,-36
0,1,-68,-64,-36
0,1,-68,-64,-35
0,1,-68,-53,-35
0,1,-52,-53,-35
0,1,-52,-53,-35
0,1,-52,-64,-35
0,1,-62,-64,-35
0,1,-62,-48,-35
0,1,-67,-48,-35
0,1,-67,-48,-35
0,1,-67,-66,-35
0,1,-67,-66,-35
0,1,-67,-66,-35
0,1,-51,-66,-35
0,1,-51,-66,-49
0,1,-51,-51,-49
0,1,-51,-63,-49
0,1,-67,-63,-49
0,1,-67,-63,-45
0,1,-62,-63,-45
0,1,-62,-63,-45
0,1,-62,-50,-45
0,1,-50,-50,-45
0,1,-50,-51,-45
0,1,-56,-51,-45
0,1,-56,-51,-51
0,1,-56,-66,-51
0,1,-66,-66,-51
0,1,-66,-66,-33
0,1,-66,-67,-33
0,1,-70,-67,-33
0,1,-70,-52,-33
0,1,-70,-52,-47
0,1,-70,-66,-47
0,1,-68,-66,-47
0,1,-68,-66,-33
0,1,-68,-66,-33
0,1,-50,-66,-33
0,1,-50,-66,-48
0,1,-50,-67,-48
0,1,-64,-67,-48
0,1,-64,-67,-52
0,1,-50,-67,-52
0,1,-50,-67,-47
0,1,-50,-66,-47
0,1,-50,-66,-32
0,1,-51,-66,-32
0,1,-51,-66,-46
0,1,-64,-66,-46
0,1,-64,-66,-47
0,1,-64,-66,-47
0,1,-53,-66,-47
0,1,-53,-66,-46
0,1,-52,-66,-46
0,1,-52,-49,-46
0,1,-52,-49,-32
0,1,-52,-51,-32
0,1,-66,-51,-32
0,1,-66,-51,-34
0,1,-66,-48,-34
0,1,-69,-48,-34
0,1,-69,-48,-47
0,1,-69,-47,-47
0,1,-69,-47,-47
0,1,-69,-47,-53
0,1,-69,-60,-53
0,1,-73,-60,-53
0,1,-73,-50,-53
0,1,-54,-50,-53
0,1,-54,-50,-54
0,1,-54,-60,-54
0,1,-80,-60,-54
0,1,-80,-60,-35
0,1,-80,-61,-35
0,1,-80,-61,-55
0,1,-77,-61,-55
0,1,-77,-61,-55
0,1,-69,-61,-55
0,1,-69,-61,-50
0,1,-69,-50,-50
0,1,-76,-50,-50
0,1,-76,-50,-34
0,1,-55,-50,-34
0,1,-55,-50,-36
0,1,-55,-65,-36
0,1,-74,-65,-36
0,1,-74,-65,-62
0,1,-74,-51,-62
0,1,-74,-51,-51
0,1,-74,-64,-51
0,1,-74,-64,-65
0,1,-70,-64,-65
0,1,-70,-64,-40
0,1,-70,-51,-40
0,1,-70,-51,-38
0,1,-73,-51,-38
0,1,-73,-51,-64
0,1,-56,-51,-64
0,1,-56,-65,-64
0,1,-61,-65,-64
0,1,-61,-51,-64
0,1,-61,-51,-62
0,1,-55,-51,-62
0,1,-55,-62,-62
0,1,-62,-62,-62
0,1,-62,-51,-62
0,1,-62,-51,-59
0,1,-74,-51,-59
0,1,-74,-61,-59
0,1,-74,-61,-35
0,1,-74,-51,-35
0,1,-74,-51,-50
0,1,-84,-51,-50
0,1,-84,-66,-50
0,1,-84,-66,-40
0,1,-52,-66,-40
0,1,-52,-50,-40
0,1,-52,-50,-35
0,1,-55,-50,-35
0,1,-55,-53,-35
0,1,-55,-53,-53
0,1,-65,-53,-53
0,1,-65,-65,-53
0,1,-65,-65,-53
0,1,-65,-72,-53
0,1,-58,-72,-53
0,1,-58,-54,-53
0,1,-58,-54,-42
0,1,-58,-55,-42
0,1,-58,-55,-52
0,1,-58,-55,-52
0,1,-56,-55,-52
0,1,-56,-56,-52
0,1,-76,-56,-52
0,1,-76,-71,-52
0,1,-74,-71,-52
0,1,-74,-76,-52
0,1,-74,-76,-55
0,1,-76,-76,-55
0,1,-76,-69,-55
0,1,-68,-69,-55
0,1,-68,-55,-55
0,1,-68,-55,-41
0,1,-56,-55,-41
0,1,-56,-68,-41
0,1,-56,-68,-48
0,1,-76,-68,-48
0,1,-76,-69,-48
0,1,-76,-69,-35
0,1,-66,-69,-35
0,1,-56,-69,-35
0,1,-54,-69,-35
0,1,-54,-65,-35
0,1,-54,-65,-45
0,1,-66,-65,-45
0,1,-66,-68,-45
0,1,-66,-68,-34
0,1,-68,-68,-34
0,1,-68,-72,-34
0,1,-68,-72,-34
0,1,-64,-72,-34
0,1,-64,-71,-34
0,1,-70,-71,-34
0,1,-70,-50,-34
0,1,-70,-50,-47
0,1,-52,-50,-47
0,1,-52,-73,-47
0,1,-52,-73,-50
0,1,-72,-73,-50
0,1,-72,-63,-50
0,1,-72,-63,-41
0,1,-66,-63,-41
0,1,-66,-72,-41
0,1,-66,-72,-36
0,1,-68,-72,-36
0,1,-68,-49,-36
0,1,-68,-49,-55
0,1,-56,-49,-55
0,1,-56,-49,-48
0,1,-56,-62,-48
0,1,-56,-62,-35
0,1,-56,-62,-35
0,1,-56,-64,-35
0,1,-56,-64,-53
0,1,-50,-64,-53
0,1,-50,-71,-53
0,1,-50,-71,-47
0,1,-50,-49,-47
0,1,-50,-49,-47
0,1,-52,-49,-47
0,1,-52,-70,-47
0,1,-71,-70,-47
0,1,-71,-48,-47
0,1,-64,-48,-47
0,1,-64,-49,-47
0,1,-64,-49,-46
0,1,-51,-49,-46
0,1,-51,-49,-52
0,1,-51,-70,-52
0,1,-70,-70,-52
0,1,-70,-70,-34
0,1,-70,-70,-35
0,1,-64,-70,-35
0,1,-64,-62,-35
0,1,-64,-62,-34
0,1,-64,-63,-34
0,1,-64,-63,-53
0,1,-64,-49,-53
0,1,-64,-49,-33
0,1,-64,-69,-33
0,1,-64,-69,-52
0,1,-64,-62,-52
0,1,-64,-62,-46
0,1,-64,-70,-46
0,1,-49,-70,-46
0,1,-49,-70,-47
0,1,-49,-62,-47
0,1,-49,-62,-33
0,1,-49,-68,-33
0,1,-49,-68,-51
0,1,-49,-50,-51
0,1,-49,-62,-51
0,1,-49,-63,-51
0,1,-64,-63,-51
0,1,-64,-54,-51
0,1,-64,-54,-46
0,1,-56,-54,-46
0,1,-56,-49,-46
0,1,-56,-68,-46
0,1,-56,-63,-46
0,1,-56,-63,-53
0,1,-64,-63,-53
0,1,-51,-63,-53
0,1,-51,-62,-53
0,1,-51,-62,-52
0,1,-51,-62,-52
0,1,-51,-55,-52
0,1,-51,-55,-51
0,1,-69,-55,-51
0,1,-69,-63,-51
0,1,-69,-63,-49
0,1,-50,-63,-49
0,1,-50,-68,-49
0,1,-50,-68,-37
0,1,-52,-68,-37
0,1,-52,-63,-37
0,1,-52,-63,-38
0,1,-70,-63,-38
0,1,-70,-68,-38
0,1,-70,-68,-51
0,1,-70,-63,-51
0,1,-70,-63,-37
0,1,-70,-63,-37
0,1,-70,-49,-37
0,1,-70,-49,-49
0,1,-52,-49,-49
0,1,-52,-49,-49
0,1,-56,-49,-49
0,1,-56,-49,-49
0,1,-56,-49,-34
0,1,-66,-49,-34
0,1,-66,-49,-52
0,1,-66,-49,-51
0,1,-66,-62,-51
0,1,-66,-62,-49
0,1,-66,-62,-49
0,1,-66,-49,-49
0,1,-66,-49,-51
0,1,-56,-49,-51
0,1,-56,-68,-51
0,1,-56,-68,-34
0,1,-56,-68,-50
0,1,-69,-68,-50
0,1,-69,-63,-50
0,1,-69,-63,-46
0,1,-69,-55,-46
0,1,-69,-55,-52
0,1,-69,-55,-50
0,1,-51,-55,-50
0,1,-51,-55,-50
0,1,-51,-55,-38
0,1,-51,-63,-38
0,1,-67,-63,-38
0,1,-67,-49,-38
0,1,-67,-49,-38
0,1,-69,-49,-38
0,1,-69,-49,-48
0,1,-66,-49,-48
0,1,-66,-49,-53
0,1,-50,-49,-53
0,1,-50,-50,-53
0,1,-50,-50,-36
0,1,-66,-50,-36
0,1,-66,-50,-34
0,1,-65,-50,-34
0,1,-65,-62,-34
0,1,-65,-62,-34
0,1,-66,-62,-34
0,1,-66,-49,-34
0,1,-66,-49,-51
0,1,-66,-49,-34
0,1,-66,-49,-34
0,1,-66,-49,-34
0,1,-66,-49,-50
0,1,-65,-49,-50
0,1,-65,-50,-50
0,1,-65,-50,-52
0,1,-66,-50,-52
0,1,-66,-50,-46
0,1,-50,-50,-46
0,1,-50,-50,-51
0,1,-50,-63,-51
0,1,-50,-63,-51
0,1,-66,-63,-51
0,1,-66,-68,-51
0,1,-66,-68,-46
0,1,-66,-48,-46
0,1,-66,-48,-51
0,1,-66,-68,-51
0,1,-66,-68,-51
0,1,-66,-68,-51
0,1,-67,-68,-51
0,1,-67,-50,-51
0,1,-67,-50,-50
0,1,-71,-50,-50
0,1,-71,-67,-50
0,1,-71,-67,-51
0,1,-65,-67,-51
0,1,-65,-50,-51
0,1,-65,-50,-50
0,1,-52,-50,-50
0,1,-52,-49,-50
0,1,-52,-63,-50
0,1,-52,-63,-50
0,1,-52,-63,-50
0,1,-52,-53,-50
0,1,-52,-53,-36
0,1,-52,-50,-36
0,1,-52,-50,-36
0,1,-63,-50,-36
0,1,-63,-48,-36
0,1,-63,-48,-49
0,1,-71,-48,-49
0,1,-71,-63,-49
0,1,-71,-63,-50
0,1,-71,-62,-50
0,1,-71,-62,-47
0,1,-56,-62,-47
0,1,-56,-63,-47
0,1,-56,-63,-52
0,1,-67,-63,-52
0,1,-67,-50,-52
0,1,-56,-50,-52
0,1,-56,-50,-50
0,1,-56,-64,-50
0,1,-56,-64,-51
0,1,-56,-62,-51
0,1,-56,-62,-34
0,1,-67,-62,-34
0,1,-67,-62,-35
0,1,-65,-62,-35
0,1,-65,-49,-35
0,1,-69,-49,-35
0,1,-69,-51,-35
0,1,-69,-51,-50
0,1,-69,-62,-50
0,1,-69,-62,-50
0,1,-58,-62,-50
0,1,-58,-50,-50
0,1,-58,-50,-51
0,1,-67,-50,-51
0,1,-67,-66,-51
0,1,-67,-66,-36
0,1,-70,-66,-36
0,1,-70,-48,-36
0,1,-70,-48,-35
0,1,-51,-48,-35
0,1,-51,-53,-35
0,1,-51,-53,-50
0,1,-56,-53,-50
0,1,-56,-63,-50
0,1,-56,-63,-34
0,1,-66,-63,-34
0,1,-66,-52,-34
0,1,-71,-52,-34
0,1,-71,-64,-34
0,1,-71,-64,-35
0,1,-65,-64,-35
0,1,-65,-48,-35
0,1,-65,-48,-50
0,1,-69,-48,-50
0,1,-69,-51,-50
0,1,-69,-51,-36
0,1,-65,-51,-36
0,1,-65,-62,-36
0,1,-65,-62,-50
0,1,-68,-62,-50
0,1,-68,-51,-50
0,1,-68,-65,-50
0,1,-68,-65,-50
0,1,-70,-65,-50
0,1,-70,-65,-50
0,1,-70,-65,-36
0,1,-50,-65,-36
0,1,-50,-65,-51
0,1,-66,-65,-51
0,1,-66,-51,-51
0,1,-66,-51,-35
0,1,-65,-51,-35
0,1,-65,-47,-35
0,1,-65,-47,-52
0,1,-57,-47,-52
0,1,-57,-63,-52
0,1,-52,-63,-52
0,1,-52,-63,-52
0,1,-71,-63,-52
0,1,-71,-63,-50
0,1,-71,-64,-50
0,1,-71,-64,-55
0,1,-71,-50,-55
0,1,-58,-50,-55
0,1,-58,-50,-52
0,1,-58,-64,-52
0,1,-65,-64,-52
0,1,-65,-71,-52
0,1,-59,-71,-52
0,1,-68,-71,-52
0,1,-68,-71,-52
0,1,-68,-71,-51
0,1,-78,-71,-51
0,1,-78,-66,-51
0,1,-78,-66,-34
0,1,-78,-62,-34
0,1,-67,-62,-34
0,1,-67,-62,-40
0,1,-77,-62,-40
0,1,-77,-64,-40
0,1,-77,-64,-47
0,1,-66,-64,-47
0,1,-66,-62,-47
0,1,-66,-62,-54
0,1,-52,-62,-54
0,1,-52,-62,-48
0,1,-63,-62,-48
0,1,-63,-69,-48
0,1,-63,-66,-48
0,1,-63,-66,-35
0,1,-63,-53,-35
0,1,-51,-53,-35
0,1,-51,-53,-50
0,1,-51,-54,-50
0,1,-52,-54,-50
0,1,-52,-54,-45
0,1,-52,-62,-45
0,1,-73,-62,-45
0,1,-73,-67,-45
0,1,-73,-67,-52
0,1,-73,-62,-52
0,1,-73,-62,-46
0,1,-51,-62,-46
0,1,-64,-62,-46
0,1,-64,-62,-47
0,1,-70,-62,-47
0,1,-70,-51,-47
0,1,-70,-51,-49
0,1,-50,-51,-49
0,1,-50,-49,-49
0,1,-50,-73,-49
0,1,-66,-73,-49
0,1,-66,-67,-49
0,1,-49,-67,-49
0,1,-53,-67,-49
0,1,-53,-67,-35
0,1,-53,-66,-35
0,1,-53,-66,-54
0,1,-53,-54,-54
0,1,-53,-54,-49
0,1,-53,-54,-23
0,1,-70,-54,-23
0,1,-70,-68,-23
0,1,-67,-68,-23
0,1,-67,-63,-23
0,1,-67,-63,-51
0,1,-55,-63,-51
0,1,-55,-52,-51
0,1,-55,-49,-51
0,1,-50,-49,-51
0,1,-50,-49,-23
0,1,-50,-53,-23
0,1,-52,-53,-23
0,1,-52,-53,-50
0,1,-52,-49,-50
0,1,-64,-49,-50
0,1,-64,-51,-50
0,1,-50,-51,-50
0,1,-50,-51,-33
0,1,-50,-67,-33
0,1,-64,-67,-33
0,1,-64,-67,-49
0,1,-64,-70,-49
0,1,-73,-70,-49
0,1,-73,-70,-34
0,1,-51,-70,-34
0,1,-54,-70,-34
0,1,-54,-48,-34
0,1,-54,-51,-34
0,1,-54,-51,-47
0,1,-67,-51,-47
0,1,-67,-51,-50
0,1,-67,-57,-50
0,1,-67,-51,-50
0,1,-67,-51,-49
0,1,-67,-52,-49
0,1,-53,-52,-49
0,1,-53,-52,-51
0,1,-53,-56,-51
0,1,-68,-56,-51
0,1,-68,-56,-50
0,1,-67,-56,-50
0,1,-67,-56,-38
0,1,-67,-55,-38
0,1,-52,-55,-38
0,1,-52,-55,-50
0,1,-51,-55,-50
0,1,-51,-55,-23
0,1,-51,-54,-23
0,1,-52,-54,-23
0,1,-52,-54,-38
0,1,-58,-54,-38
0,1,-58,-68,-38
0,1,-58,-68,-38
0,1,-58,-52,-38
0,1,-75,-52,-38
0,1,-75,-52,-48
0,1,-75,-52,-39
0,1,-76,-52,-39
0,1,-76,-52,-46
0,1,-68,-52,-46
0,1,-68,-55,-46
0,1,-68,-55,-47
0,1,-68,-62,-47
0,1,-67,-62,-47
0,1,-67,-62,-53
0,1,-67,-67,-53
0,1,-62,-67,-53
0,1,-62,-67,-51
0,1,-62,-56,-51
0,1,-53,-56,-51
0,1,-53,-56,-46
0,1,-53,-61,-46
0,1,-65,-61,-46
0,1,-65,-61,-46
0,1,-65,-61,-50
0,1,-65,-68,-50
0,1,-53,-68,-50
0,1,-53,-68,-46
0,1,-53,-61,-46
0,1,-76,-61,-46
0,1,-76,-61,-51
0,1,-76,-68,-51
0,1,-54,-68,-51
0,1,-54,-61,-51
0,1,-53,-61,-51
0,1,-53,-61,-36
0,1,-52,-61,-36
0,1,-52,-61,-49
0,1,-62,-61,-49
0,1,-62,-61,-37
0,1,-62,-67,-37
0,1,-62,-67,-47
0,1,-62,-55,-47
0,1,-66,-55,-47
0,1,-66,-55,-51
0,1,-66,-52,-51
0,1,-66,-52,-34
0,1,-66,-52,-40
0,1,-66,-52,-40
0,1,-55,-52,-40
0,1,-55,-52,-48
0,1,-69,-52,-48
0,1,-69,-53,-48
0,1,-69,-53,-52
0,1,-69,-62,-52
0,1,-69,-66,-52
0,1,-53,-66,-52
0,1,-53,-66,-52
0,1,-53,-49,-52
0,1,-58,-49,-52
0,1,-58,-49,-39
0,1,-62,-49,-39
0,1,-62,-55,-39
0,1,-62,-67,-39
0,1,-62,-67,-39
0,1,-68,-67,-39
0,1,-68,-49,-39
0,1,-68,-49,-46
0,1,-53,-49,-46
0,1,-53,-50,-46
0,1,-53,-50,-39
0,1,-68,-50,-39
0,1,-59,-50,-39
0,1,-59,-64,-39
0,1,-59,-64,-41
0,1,-54,-64,-41
0,1,-54,-59,-41
0,1,-54,-59,-38
0,1,-64,-59,-38
0,1,-64,-63,-38
0,1,-64,-63,-52
0,1,-53,-63,-52
0,1,-53,-59,-52
0,1,-53,-59,-39
0,1,-75,-59,-39
0,1,-75,-62,-39
0,1,-75,-62,-41
0,1,-69,-62,-41
0,1,-69,-62,-50
0,1,-52,-62,-50
0,1,-52,-46,-50
0,1,-52,-51,-50
0,1,-69,-51,-50
0,1,-69,-51,-23
0,1,-66,-51,-23
0,1,-66,-47,-23
0,1,-52,-47,-23
0,1,-52,-51,-23
0,1,-52,-51,-35
0,1,-53,-51,-35
0,1,-53,-52,-35
0,1,-53,-52,-37
0,1,-72,-52,-37
0,1,-72,-65,-37
0,1,-72,-65,-47
0,1,-75,-65,-47
0,1,-75,-69,-47
0,1,-75,-69,-32
0,1,-59,-69,-32
0,1,-59,-52,-32
0,1,-59,-52,-49
0,1,-59,-71,-49
0,1,-59,-52,-49
0,1,-59,-52,-49
0,1,-59,-68,-49
0,1,-59,-68,-46
0,1,-66,-68,-46
0,1,-66,-66,-46
0,1,-66,-66,-50
0,1,-78,-66,-50
0,1,-78,-66,-23
0,1,-66,-66,-23
0,1,-66,-66,-23
0,1,-66,-66,-45
0,1,-57,-66,-45
0,1,-57,-70,-45
0,1,-57,-70,-33
0,1,-66,-70,-33
0,1,-66,-54,-33
0,1,-66,-54,-46
0,1,-69,-54,-46
0,1,-69,-54,-46
0,1,-69,-54,-46
0,1,-66,-54,-46
0,1,-66,-66,-46
0,1,-66,-66,-33
0,1,-66,-66,-33
0,1,-53,-66,-33
0,1,-53,-52,-33
0,1,-53,-52,-34
0,1,-53,-58,-34
0,1,-53,-58,-34
0,1,-54,-58,-34
0,1,-57,-58,-34
0,1,-53,-58,-34
0,1,-53,-71,-34
0,1,-53,-71,-48
0,1,-53,-71,-46
0,1,-52,-71,-46
0,1,-52,-74,-46
0,1,-52,-74,-45
0,1,-72,-74,-45
0,1,-72,-74,-48
0,1,-52,-74,-48
0,1,-52,-67,-48
0,1,-52,-67,-45
0,1,-72,-67,-45
0,1,-72,-68,-45
0,1,-52,-68,-45
0,1,-52,-73,-45
0,1,-52,-73,-35
0,1,-52,-64,-35
0,1,-52,-64,-33
0,1,-73,-64,-33
0,1,-73,-66,-33
0,1,-73,-66,-32
0,1,-53,-66,-32
0,1,-53,-77,-32
0,1,-76,-77,-32
0,1,-76,-54,-32
0,1,-68,-54,-32
0,1,-68,-76,-32
0,1,-68,-76,-33
0,1,-68,-76,-49
0,1,-68,-76,-49
0,1,-68,-76,-49
0,1,-68,-76,-34
0,1,-68,-59,-34
0,1,-68,-59,-46
0,1,-68,-59,-46
0,1,-68,-75,-46
0,1,-68,-75,-34
0,1,-67,-75,-34
0,1,-67,-75,-34
0,1,-81,-75,-34
0,1,-81,-52,-34
0,1,-69,-52,-34
0,1,-69,-61,-34
0,1,-69,-61,-34
0,1,-69,-61,-34
0,1,-69,-61,-34
0,1,-66,-61,-34
0,1,-66,-60,-34
0,1,-66,-60,-34
0,1,-70,-60,-34
0,1,-70,-52,-34
0,1,-70,-52,-24
0,1,-70,-52,-45
0,1,-56,-52,-45
0,1,-56,-73,-45
0,1,-56,-73,-46
0,1,-56,-56,-46
0,1,-56,-56,-33
0,1,-61,-56,-33
0,1,-61,-51,-33
0,1,-61,-51,-33
0,1,-72,-51,-33
0,1,-72,-56,-33
0,1,-72,-56,-35
0,1,-60,-56,-35
0,1,-60,-52,-35
0,1,-60,-52,-37
0,1,-57,-52,-37
0,1,-57,-64,-37
0,1,-57,-64,-49
0,1,-57,-66,-49
0,1,-57,-66,-23
0,1,-57,-54,-23
0,1,-57,-54,-33
0,1,-54,-54,-33
0,1,-54,-64,-33
0,1,-54,-64,-45
0,1,-54,-55,-45
0,1,-58,-55,-45
0,1,-58,-65,-45
0,1,-58,-65,-45
0,1,-58,-77,-45
0,1,-57,-77,-45
0,1,-57,-69,-45
0,1,-54,-69,-45
0,1,-54,-69,-28
0,1,-57,-69,-28
0,1,-57,-69,-28
0,1,-72,-69,-28
0,1,-72,-69,-23
