x,y,11,12,13
1,8,-72,-46,-54
1,8,-72,-52,-54
1,8,-72,-52,-61
1,8,-63,-52,-61
1,8,-63,-46,-61
1,8,-63,-68,-61
1,8,-63,-68,-62
1,8,-46,-68,-62
1,8,-46,-46,-62
1,8,-46,-46,-40
1,8,-64,-46,-40
1,8,-64,-70,-40
1,8,-64,-70,-47
1,8,-73,-70,-47
1,8,-73,-70,-54
1,8,-50,-70,-54
1,8,-50,-69,-54
1,8,-50,-69,-40
1,8,-50,-69,-62
1,8,-64,-69,-62
1,8,-64,-44,-62
1,8,-64,-44,-54
1,8,-75,-44,-54
1,8,-75,-66,-54
1,8,-75,-66,-61
1,8,-60,-66,-61
1,8,-60,-43,-61
1,8,-60,-43,-55
1,8,-60,-43,-55
1,8,-60,-61,-55
1,8,-60,-61,-63
1,8,-60,-61,-63
1,8,-60,-44,-63
1,8,-60,-44,-55
1,8,-49,-44,-55
1,8,-60,-44,-55
1,8,-60,-44,-55
1,8,-60,-68,-55
1,8,-60,-68,-61
1,8,-60,-57,-61
1,8,-60,-57,-55
1,8,-49,-57,-55
1,8,-49,-70,-55
1,8,-60,-70,-55
1,8,-60,-57,-55
1,8,-60,-61,-55
1,8,-60,-61,-41
1,8,-60,-71,-41
1,8,-60,-71,-47
1,8,-60,-43,-47
1,8,-60,-43,-54
1,8,-59,-43,-54
1,8,-59,-57,-54
1,8,-59,-57,-55
1,8,-60,-57,-55
1,8,-60,-47,-55
1,8,-60,-47,-55
1,8,-60,-57,-55
1,8,-60,-69,-55
1,8,-73,-69,-55
1,8,-73,-46,-55
1,8,-65,-46,-55
1,8,-65,-52,-55
1,8,-58,-52,-55
1,8,-58,-60,-55
1,8,-58,-60,-46
1,8,-45,-60,-46
1,8,-45,-69,-46
1,8,-45,-69,-54
1,8,-49,-69,-54
1,8,-49,-43,-54
1,8,-49,-43,-39
1,8,-49,-46,-39
1,8,-49,-44,-39
1,8,-49,-44,-40
1,8,-49,-68,-40
1,8,-49,-68,-40
1,8,-49,-57,-40
1,8,-49,-57,-55
1,8,-60,-57,-55
1,8,-60,-53,-55
1,8,-60,-53,-47
1,8,-49,-53,-47
1,8,-49,-44,-47
1,8,-58,-44,-47
1,8,-58,-44,-40
1,8,-49,-44,-40
1,8,-49,-61,-40
1,8,-62,-61,-40
1,8,-62,-43,-40
1,8,-62,-43,-40
1,8,-62,-61,-40
1,8,-62,-61,-55
1,8,-62,-44,-55
1,8,-62,-44,-40
1,8,-62,-68,-40
1,8,-62,-68,-63
1,8,-73,-68,-63
1,8,-73,-43,-63
1,8,-73,-43,-55
1,8,-73,-47,-55
1,8,-73,-47,-40
1,8,-73,-57,-40
1,8,-73,-57,-40
1,8,-66,-57,-40
1,8,-66,-68,-40
1,8,-71,-68,-40
1,8,-71,-47,-40
1,8,-71,-47,-54
1,8,-46,-47,-54
1,8,-46,-57,-54
1,8,-46,-57,-41
1,8,-73,-57,-41
1,8,-73,-61,-41
1,8,-73,-68,-41
1,8,-73,-68,-56
1,8,-72,-68,-56
1,8,-72,-47,-56
1,8,-72,-47,-47
1,8,-50,-47,-47
1,8,-50,-58,-47
1,8,-50,-58,-55
1,8,-72,-58,-55
1,8,-72,-46,-55
1,8,-72,-46,-61
1,8,-72,-67,-61
1,8,-72,-67,-55
1,8,-58,-67,-55
1,8,-58,-63,-55
1,8,-50,-63,-55
1,8,-50,-63,-55
1,8,-56,-63,-55
1,8,-56,-62,-55
1,8,-56,-62,-40
1,8,-56,-62,-40
1,8,-56,-47,-40
1,8,-56,-47,-54
1,8,-49,-47,-54
1,8,-49,-67,-54
1,8,-49,-67,-61
1,8,-45,-67,-61
1,8,-45,-67,-40
1,8,-45,-53,-40
1,8,-45,-62,-40
1,8,-45,-62,-54
1,8,-45,-43,-54
1,8,-45,-43,-62
1,8,-60,-43,-62
1,8,-60,-61,-62
1,8,-60,-52,-62
1,8,-49,-52,-62
1,8,-49,-52,-46
1,8,-49,-68,-46
1,8,-49,-68,-41
1,8,-49,-58,-41
1,8,-74,-58,-41
1,8,-74,-58,-61
1,8,-74,-56,-61
1,8,-60,-56,-61
1,8,-60,-56,-55
1,8,-60,-58,-55
1,8,-59,-58,-55
1,8,-59,-58,-63
1,8,-59,-56,-63
1,8,-60,-56,-63
1,8,-60,-56,-63
1,8,-60,-57,-63
1,8,-64,-57,-63
1,8,-64,-57,-40
1,8,-64,-70,-40
1,8,-45,-70,-40
1,8,-45,-70,-61
1,8,-45,-61,-61
1,8,-49,-61,-61
1,8,-49,-61,-54
1,8,-49,-70,-54
1,8,-49,-61,-54
1,8,-49,-61,-40
1,8,-49,-69,-40
1,8,-49,-58,-40
1,8,-57,-58,-40
1,8,-57,-58,-55
1,8,-57,-46,-55
1,8,-64,-46,-55
1,8,-64,-46,-40
1,8,-64,-43,-40
1,8,-71,-43,-40
1,8,-71,-43,-40
1,8,-71,-69,-40
1,8,-46,-69,-40
1,8,-46,-69,-40
1,8,-46,-57,-40
1,8,-65,-57,-40
1,8,-65,-57,-62
1,8,-60,-57,-62
1,8,-60,-57,-40
1,8,-60,-61,-40
1,8,-50,-61,-40
1,8,-50,-61,-47
1,8,-50,-57,-47
1,8,-60,-57,-47
1,8,-60,-57,-54
1,8,-60,-46,-54
1,8,-66,-46,-54
1,8,-57,-46,-54
1,8,-57,-43,-54
1,8,-71,-43,-54
1,8,-71,-43,-54
1,8,-71,-69,-54
1,8,-71,-69,-55
1,8,-71,-43,-55
1,8,-71,-43,-40
1,8,-71,-54,-40
1,8,-71,-54,-57
1,8,-71,-46,-57
1,8,-71,-43,-57
1,8,-71,-43,-55
1,8,-60,-43,-55
1,8,-60,-47,-55
1,8,-60,-47,-62
1,8,-60,-43,-62
1,8,-71,-43,-62
1,8,-71,-61,-62
1,8,-50,-61,-62
1,8,-50,-61,-55
1,8,-50,-70,-55
1,8,-71,-70,-55
1,8,-71,-69,-55
1,8,-71,-69,-55
1,8,-71,-69,-62
1,8,-71,-57,-62
1,8,-64,-57,-62
1,8,-64,-70,-62
1,8,-71,-70,-62
1,8,-71,-70,-61
1,8,-71,-46,-61
1,8,-65,-46,-61
1,8,-65,-46,-40
1,8,-65,-57,-40
1,8,-65,-57,-40
1,8,-65,-54,-40
1,8,-65,-54,-62
1,8,-60,-54,-62
1,8,-60,-43,-62
1,8,-71,-43,-62
1,8,-50,-43,-62
1,8,-50,-43,-55
1,8,-50,-57,-55
1,8,-72,-57,-55
1,8,-72,-57,-54
1,8,-72,-69,-54
1,8,-50,-69,-54
1,8,-50,-69,-40
1,8,-50,-43,-40
1,8,-50,-43,-54
1,8,-50,-70,-54
1,8,-72,-70,-54
1,8,-72,-70,-40
1,8,-72,-60,-40
1,8,-56,-60,-40
1,8,-56,-70,-40
1,8,-71,-70,-40
1,8,-71,-70,-54
1,8,-71,-57,-54
1,8,-46,-57,-54
1,8,-46,-57,-40
1,8,-46,-57,-40
1,8,-49,-57,-40
1,8,-49,-57,-47
1,8,-49,-61,-47
1,8,-46,-61,-47
1,8,-46,-61,-39
1,8,-46,-69,-39
1,8,-64,-69,-39
1,8,-64,-69,-54
1,8,-64,-69,-61
1,8,-64,-58,-61
1,8,-45,-58,-61
1,8,-45,-58,-55
1,8,-45,-61,-55
1,8,-64,-61,-55
1,8,-64,-61,-55
1,8,-64,-61,-40
1,8,-64,-54,-40
1,8,-65,-54,-40
1,8,-65,-58,-40
1,8,-65,-58,-61
1,8,-65,-61,-61
1,8,-50,-61,-61
1,8,-50,-61,-56
1,8,-50,-57,-56
1,8,-50,-57,-62
1,8,-58,-57,-62
1,8,-58,-43,-62
1,8,-50,-43,-62
1,8,-61,-43,-62
1,8,-61,-43,-54
1,8,-61,-57,-54
1,8,-51,-57,-54
1,8,-51,-57,-55
1,8,-51,-57,-40
1,8,-50,-57,-40
1,8,-50,-57,-56
1,8,-50,-61,-56
1,8,-46,-61,-56
1,8,-46,-43,-56
1,8,-46,-43,-56
1,8,-46,-61,-56
1,8,-46,-70,-56
1,8,-65,-70,-56
1,8,-65,-70,-40
1,8,-65,-57,-40
1,8,-72,-57,-40
1,8,-72,-57,-62
1,8,-72,-61,-62
1,8,-65,-61,-62
1,8,-65,-61,-41
1,8,-65,-43,-41
1,8,-72,-43,-41
1,8,-72,-43,-40
1,8,-72,-54,-40
1,8,-65,-54,-40
1,8,-65,-54,-55
1,8,-65,-57,-55
1,8,-58,-57,-55
1,8,-58,-70,-55
1,8,-64,-70,-55
1,8,-64,-70,-56
1,8,-64,-57,-56
1,8,-58,-57,-56
1,8,-58,-57,-54
1,8,-58,-61,-54
1,8,-58,-61,-40
1,8,-58,-43,-40
1,8,-58,-43,-40
1,8,-58,-43,-47
1,8,-58,-54,-47
1,8,-65,-54,-47
1,8,-65,-54,-40
1,8,-65,-43,-40
1,8,-65,-43,-62
1,8,-65,-46,-62
1,8,-65,-46,-56
1,8,-65,-58,-56
1,8,-60,-58,-56
1,8,-60,-58,-61
1,8,-60,-60,-61
1,8,-60,-60,-41
1,8,-60,-57,-41
1,8,-60,-46,-41
1,8,-60,-55,-41
1,8,-64,-55,-41
1,8,-64,-57,-41
1,8,-64,-70,-41
1,8,-64,-70,-40
1,8,-64,-46,-40
1,8,-64,-46,-62
1,8,-64,-46,-54
1,8,-64,-58,-54
1,8,-65,-58,-54
1,8,-65,-58,-54
1,8,-60,-58,-54
1,8,-60,-58,-63
1,8,-73,-58,-63
1,8,-73,-46,-63
1,8,-45,-46,-63
1,8,-45,-57,-63
1,8,-45,-57,-55
1,8,-45,-60,-55
1,8,-45,-60,-47
1,8,-59,-60,-47
1,8,-59,-43,-47
1,8,-59,-43,-41
1,8,-55,-43,-41
1,8,-55,-53,-41
1,8,-55,-53,-40
1,8,-55,-43,-40
1,8,-55,-43,-40
1,8,-50,-43,-40
1,8,-50,-46,-40
1,8,-50,-46,-55
1,8,-61,-46,-55
1,8,-61,-46,-55
1,8,-61,-46,-62
1,8,-61,-69,-62
1,8,-73,-69,-62
1,8,-73,-69,-55
1,8,-50,-69,-55
1,8,-50,-69,-55
1,8,-58,-69,-55
1,8,-58,-69,-40
1,8,-58,-57,-40
1,8,-50,-57,-40
1,8,-50,-46,-40
1,8,-73,-46,-40
1,8,-46,-46,-40
1,8,-46,-46,-41
1,8,-46,-60,-41
1,8,-59,-60,-41
1,8,-59,-60,-54
1,8,-59,-43,-54
1,8,-50,-43,-54
1,8,-50,-43,-61
1,8,-50,-46,-61
1,8,-73,-46,-61
1,8,-45,-46,-61
1,8,-45,-46,-41
1,8,-45,-43,-41
1,8,-60,-43,-41
1,8,-60,-43,-40
1,8,-60,-54,-40
1,8,-65,-54,-40
1,8,-65,-54,-47
1,8,-65,-60,-47
1,8,-65,-60,-56
1,8,-65,-70,-56
1,8,-65,-70,-54
1,8,-65,-43,-54
1,8,-73,-43,-54
1,8,-73,-43,-47
1,8,-73,-46,-47
1,8,-61,-46,-47
1,8,-61,-46,-54
1,8,-61,-43,-54
1,8,-73,-43,-54
1,8,-73,-43,-40
1,8,-73,-46,-40
1,8,-60,-46,-40
1,8,-60,-46,-47
1,8,-60,-43,-47
1,8,-72,-43,-47
1,8,-72,-43,-40
1,8,-72,-46,-40
1,8,-50,-46,-40
1,8,-50,-46,-62
1,8,-50,-53,-62
1,8,-73,-53,-62
1,8,-73,-53,-54
1,8,-73,-43,-54
1,8,-65,-43,-54
1,8,-65,-43,-56
1,8,-65,-53,-56
1,8,-73,-53,-56
1,8,-73,-53,-61
1,8,-73,-57,-61
1,8,-73,-57,-40
1,8,-73,-60,-40
1,8,-73,-60,-40
1,8,-73,-60,-47
1,8,-73,-57,-47
1,8,-73,-57,-54
1,8,-73,-60,-54
1,8,-59,-60,-54
1,8,-59,-60,-40
1,8,-59,-53,-40
1,8,-50,-53,-40
1,8,-50,-53,-62
1,8,-50,-60,-62
1,8,-73,-60,-62
1,8,-73,-60,-55
1,8,-73,-43,-55
1,8,-45,-43,-55
1,8,-45,-70,-55
1,8,-58,-70,-55
1,8,-58,-70,-41
1,8,-50,-70,-41
1,8,-50,-70,-40
1,8,-50,-70,-40
1,8,-60,-70,-40
1,8,-60,-70,-41
1,8,-60,-43,-41
1,8,-50,-43,-41
1,8,-50,-43,-40
1,8,-50,-69,-40
1,8,-45,-69,-40
1,8,-45,-58,-40
1,8,-59,-58,-40
1,8,-59,-58,-54
1,8,-59,-53,-54
1,8,-60,-53,-54
1,8,-60,-53,-55
1,8,-60,-46,-55
1,8,-66,-46,-55
1,8,-60,-46,-55
1,8,-60,-46,-55
1,8,-60,-46,-47
1,8,-60,-57,-47
1,8,-60,-57,-56
1,8,-60,-46,-56
1,8,-60,-46,-57
1,8,-60,-54,-57
1,8,-60,-54,-57
1,8,-60,-54,-47
1,8,-60,-54,-47
1,8,-58,-54,-47
1,8,-58,-54,-40
1,8,-58,-59,-40
1,8,-61,-59,-40
1,8,-61,-59,-62
1,8,-73,-59,-62
1,8,-73,-57,-62
1,8,-73,-57,-40
1,8,-65,-57,-40
1,8,-65,-46,-40
1,8,-65,-46,-40
1,8,-59,-46,-40
1,8,-59,-43,-40
1,8,-59,-43,-62
1,8,-65,-43,-62
1,8,-65,-46,-62
1,8,-65,-46,-54
1,8,-59,-46,-54
1,8,-59,-46,-61
1,8,-64,-46,-61
1,8,-64,-46,-40
1,8,-61,-46,-40
1,8,-61,-46,-40
1,8,-65,-46,-40
1,8,-65,-69,-40
1,8,-65,-69,-40
1,8,-59,-69,-40
1,8,-59,-53,-40
1,8,-72,-53,-40
1,8,-72,-43,-40
1,8,-72,-55,-40
1,8,-72,-55,-61
1,8,-64,-55,-61
1,8,-62,-55,-61
1,8,-62,-43,-61
1,8,-62,-43,-54
1,8,-58,-43,-54
1,8,-58,-60,-54
1,8,-58,-60,-55
1,8,-61,-60,-55
1,8,-72,-60,-55
1,8,-72,-60,-54
1,8,-72,-60,-63
1,8,-72,-46,-63
1,8,-64,-46,-63
1,8,-64,-46,-56
1,8,-64,-54,-56
1,8,-59,-54,-56
1,8,-59,-54,-40
1,8,-59,-60,-40
1,8,-59,-60,-55
1,8,-59,-60,-54
1,8,-59,-46,-54
1,8,-66,-46,-54
1,8,-66,-57,-54
1,8,-45,-57,-54
1,8,-45,-57,-54
1,8,-45,-53,-54
1,8,-72,-53,-54
1,8,-72,-53,-47
1,8,-61,-53,-47
1,8,-61,-60,-47
1,8,-58,-60,-47
1,8,-58,-60,-61
1,8,-66,-60,-61
1,8,-66,-60,-40
1,8,-66,-46,-40
1,8,-66,-46,-62
1,8,-64,-46,-62
1,8,-64,-46,-56
1,8,-64,-60,-56
1,8,-64,-54,-56
1,8,-64,-54,-56
1,8,-64,-46,-56
1,8,-50,-46,-56
1,8,-50,-46,-55
1,8,-50,-52,-55
1,8,-50,-52,-55
1,8,-50,-55,-55
1,8,-61,-55,-55
1,8,-61,-55,-61
1,8,-66,-55,-61
1,8,-66,-55,-55
1,8,-66,-69,-55
1,8,-72,-69,-55
1,8,-72,-69,-62
1,8,-72,-60,-62
1,8,-61,-60,-62
1,8,-61,-55,-62
1,8,-72,-55,-62
1,8,-72,-60,-62
1,8,-72,-60,-56
1,8,-72,-43,-56
1,8,-72,-43,-54
1,8,-72,-43,-47
1,8,-46,-43,-47
1,8,-46,-43,-40
1,8,-64,-43,-40
1,8,-64,-54,-40
1,8,-64,-54,-54
1,8,-64,-57,-54
1,8,-64,-57,-54
1,8,-64,-57,-40
1,8,-64,-57,-62
1,8,-64,-54,-62
1,8,-64,-54,-41
1,8,-66,-54,-41
1,8,-66,-70,-41
1,8,-66,-70,-55
1,8,-72,-70,-55
1,8,-72,-57,-55
1,8,-72,-68,-55
1,8,-72,-68,-55
1,8,-72,-68,-40
1,8,-72,-68,-47
1,8,-72,-68,-40
1,8,-72,-68,-40
1,8,-72,-68,-40
1,8,-72,-68,-40
1,8,-72,-68,-40
1,8,-45,-68,-40
1,8,-45,-68,-40
1,8,-64,-68,-40
1,8,-64,-69,-40
1,8,-73,-69,-40
1,8,-73,-69,-54
1,8,-73,-59,-54
1,8,-64,-59,-54
1,8,-64,-59,-47
1,8,-64,-54,-47
1,8,-73,-54,-47
1,8,-73,-54,-40
1,8,-60,-54,-40
1,8,-60,-54,-47
1,8,-60,-70,-47
1,8,-73,-70,-47
1,8,-73,-70,-56
1,8,-73,-58,-56
1,8,-45,-58,-56
1,8,-45,-58,-47
1,8,-45,-46,-47
1,8,-72,-46,-47
1,8,-72,-55,-47
1,8,-72,-55,-41
1,8,-66,-55,-41
1,8,-66,-43,-41
1,8,-66,-43,-47
1,8,-73,-43,-47
1,8,-73,-46,-47
1,8,-73,-46,-41
1,8,-73,-43,-41
1,8,-73,-54,-41
1,8,-73,-54,-62
1,8,-58,-54,-62
1,8,-58,-60,-62
1,8,-65,-60,-62
1,8,-65,-54,-62
1,8,-65,-54,-40
1,8,-72,-54,-40
1,8,-72,-46,-40
1,8,-72,-46,-40
1,8,-65,-46,-40
1,8,-65,-43,-40
1,8,-60,-43,-40
1,8,-60,-43,-40
1,8,-60,-43,-40
1,8,-61,-43,-40
1,8,-65,-43,-40
1,8,-65,-58,-40
1,8,-60,-58,-40
1,8,-60,-58,-61
1,8,-59,-58,-61
1,8,-59,-43,-61
1,8,-50,-43,-61
1,8,-50,-60,-61
1,8,-50,-60,-39
1,8,-50,-60,-39
1,8,-50,-60,-40
1,8,-50,-60,-54
1,8,-50,-60,-54
1,8,-50,-60,-55
1,8,-50,-69,-55
1,8,-50,-69,-54
1,8,-50,-69,-54
1,8,-50,-69,-55
1,8,-65,-69,-55
1,8,-65,-57,-55
1,8,-65,-57,-61
1,8,-58,-57,-61
1,8,-58,-60,-61
1,8,-58,-60,-54
1,8,-58,-61,-54
1,8,-58,-61,-41
1,8,-66,-61,-41
1,8,-66,-69,-41
1,8,-66,-69,-39
1,8,-60,-69,-39
1,8,-50,-69,-39
1,8,-46,-69,-39
1,8,-46,-43,-39
1,8,-46,-43,-55
1,8,-72,-43,-55
1,8,-72,-45,-55
1,8,-72,-45,-61
1,8,-72,-69,-61
1,8,-72,-59,-61
1,8,-72,-59,-55
1,8,-72,-61,-55
1,8,-72,-61,-41
1,8,-72,-61,-41
1,8,-72,-61,-54
1,8,-50,-61,-54
1,8,-50,-61,-40
1,8,-58,-61,-40
1,8,-58,-61,-46
1,8,-60,-61,-46
1,8,-60,-61,-56
1,8,-60,-61,-40
1,8,-66,-61,-40
1,8,-66,-69,-40
1,8,-66,-69,-47
1,8,-50,-69,-47
1,8,-50,-57,-47
1,8,-50,-57,-40
1,8,-72,-57,-40
1,8,-72,-54,-40
1,8,-60,-54,-40
1,8,-60,-43,-40
1,8,-60,-43,-56
1,8,-73,-43,-56
1,8,-73,-70,-56
1,8,-73,-69,-56
1,8,-61,-69,-56
1,8,-74,-69,-56
1,8,-74,-69,-56
1,8,-74,-69,-41
1,8,-45,-69,-41
1,8,-45,-69,-40
1,8,-65,-69,-40
1,8,-65,-46,-40
1,8,-65,-46,-40
1,8,-72,-46,-40
1,8,-72,-70,-40
1,8,-50,-70,-40
1,8,-50,-70,-62
1,8,-50,-60,-62
1,8,-72,-60,-62
1,8,-72,-60,-56
1,8,-72,-70,-56
1,8,-50,-70,-56
1,8,-50,-70,-54
1,8,-50,-46,-54
1,8,-61,-46,-54
1,8,-61,-46,-61
1,8,-63,-46,-61
1,8,-63,-57,-61
1,8,-72,-57,-61
1,8,-72,-60,-61
1,8,-72,-60,-40
1,8,-65,-60,-40
1,8,-65,-43,-40
1,8,-72,-43,-40
1,8,-72,-43,-40
1,8,-72,-54,-40
1,8,-65,-54,-40
1,8,-65,-54,-40
1,8,-65,-60,-40
1,8,-46,-60,-40
1,8,-46,-60,-40
1,8,-46,-43,-40
1,8,-65,-43,-40
2,3,-71,-46,-25
2,3,-67,-46,-25
2,3,-67,-51,-25
2,3,-57,-51,-25
2,3,-57,-51,-35
2,3,-71,-51,-35
2,3,-71,-63,-35
2,3,-70,-63,-35
2,3,-69,-63,-35
2,3,-69,-51,-35
2,3,-71,-51,-35
2,3,-71,-51,-38
2,3,-71,-62,-38
2,3,-71,-62,-35
2,3,-71,-46,-35
2,3,-71,-46,-35
2,3,-71,-49,-35
2,3,-71,-49,-25
2,3,-52,-49,-25
2,3,-52,-66,-25
2,3,-52,-66,-25
2,3,-71,-66,-25
2,3,-71,-49,-25
2,3,-71,-49,-36
2,3,-72,-49,-36
2,3,-72,-48,-36
2,3,-72,-48,-35
2,3,-61,-48,-35
2,3,-61,-60,-35
2,3,-61,-62,-35
2,3,-61,-62,-38
2,3,-61,-45,-38
2,3,-61,-45,-35
2,3,-51,-45,-35
2,3,-51,-62,-35
2,3,-51,-62,-28
2,3,-51,-49,-28
2,3,-51,-49,-37
2,3,-51,-49,-36
2,3,-51,-60,-36
2,3,-72,-60,-36
2,3,-72,-60,-37
2,3,-51,-60,-37
2,3,-51,-44,-37
2,3,-51,-44,-35
2,3,-57,-44,-35
2,3,-57,-61,-35
2,3,-57,-61,-38
2,3,-57,-61,-38
2,3,-57,-61,-36
2,3,-71,-61,-36
2,3,-71,-49,-36
2,3,-71,-49,-25
2,3,-56,-49,-25
2,3,-56,-49,-25
2,3,-56,-49,-35
2,3,-57,-49,-35
2,3,-51,-49,-35
2,3,-51,-49,-35
2,3,-51,-69,-35
2,3,-51,-69,-35
2,3,-51,-69,-25
2,3,-71,-69,-25
2,3,-71,-50,-25
2,3,-71,-50,-26
2,3,-71,-48,-26
2,3,-71,-48,-28
2,3,-57,-48,-28
2,3,-57,-49,-28
2,3,-57,-49,-35
2,3,-51,-49,-35
2,3,-51,-47,-35
2,3,-51,-47,-33
2,3,-58,-47,-33
2,3,-58,-50,-33
2,3,-58,-50,-38
2,3,-69,-50,-38
2,3,-69,-64,-38
2,3,-69,-64,-35
2,3,-69,-61,-35
2,3,-69,-61,-25
2,3,-55,-61,-25
2,3,-55,-61,-38
2,3,-55,-61,-38
2,3,-55,-61,-25
2,3,-55,-64,-25
2,3,-55,-49,-25
2,3,-72,-49,-25
2,3,-72,-49,-34
2,3,-72,-49,-34
2,3,-72,-49,-35
2,3,-57,-49,-35
2,3,-51,-49,-35
2,3,-51,-65,-35
2,3,-51,-65,-25
2,3,-72,-65,-25
2,3,-69,-65,-25
2,3,-69,-65,-75
2,3,-71,-65,-75
2,3,-71,-47,-75
2,3,-70,-47,-75
2,3,-70,-65,-75
2,3,-70,-65,-35
2,3,-58,-65,-35
2,3,-58,-61,-35
2,3,-58,-61,-25
2,3,-55,-61,-25
2,3,-55,-64,-25
2,3,-55,-64,-36
2,3,-51,-64,-36
2,3,-51,-64,-25
2,3,-51,-61,-25
2,3,-51,-61,-36
2,3,-51,-61,-36
2,3,-51,-61,-35
2,3,-51,-61,-35
2,3,-57,-61,-35
2,3,-57,-61,-33
2,3,-57,-61,-33
2,3,-69,-61,-33
2,3,-69,-61,-31
2,3,-65,-61,-31
2,3,-65,-61,-33
2,3,-65,-64,-33
2,3,-65,-64,-36
2,3,-65,-64,-36
2,3,-72,-64,-36
2,3,-66,-64,-36
2,3,-66,-64,-36
2,3,-66,-64,-36
2,3,-71,-64,-36
2,3,-71,-49,-36
2,3,-65,-49,-36
2,3,-65,-47,-36
2,3,-54,-47,-36
2,3,-54,-64,-36
2,3,-65,-64,-36
2,3,-65,-64,-36
2,3,-65,-61,-36
2,3,-55,-61,-36
2,3,-55,-61,-35
2,3,-55,-63,-35
2,3,-66,-63,-35
2,3,-66,-46,-35
2,3,-66,-46,-35
2,3,-66,-46,-33
2,3,-56,-46,-33
2,3,-56,-50,-33
2,3,-56,-50,-35
2,3,-71,-50,-35
2,3,-71,-64,-35
2,3,-71,-64,-36
2,3,-51,-64,-36
2,3,-51,-46,-36
2,3,-51,-46,-35
2,3,-71,-46,-35
2,3,-71,-61,-35
2,3,-72,-61,-35
2,3,-65,-61,-35
2,3,-65,-49,-35
2,3,-65,-49,-35
2,3,-65,-47,-35
2,3,-58,-47,-35
2,3,-58,-65,-35
2,3,-55,-65,-35
2,3,-55,-62,-35
2,3,-55,-62,-36
2,3,-55,-63,-36
2,3,-55,-63,-25
2,3,-55,-46,-25
2,3,-66,-46,-25
2,3,-66,-46,-38
2,3,-66,-63,-38
2,3,-57,-63,-38
2,3,-55,-63,-38
2,3,-55,-63,-35
2,3,-55,-64,-35
2,3,-58,-64,-35
2,3,-58,-50,-35
2,3,-66,-50,-35
2,3,-66,-63,-35
2,3,-57,-63,-35
2,3,-57,-62,-35
2,3,-51,-62,-35
2,3,-51,-62,-25
2,3,-51,-63,-25
2,3,-71,-63,-25
2,3,-71,-63,-25
2,3,-71,-61,-25
2,3,-53,-61,-25
2,3,-53,-61,-36
2,3,-57,-61,-36
2,3,-57,-61,-36
2,3,-51,-61,-36
2,3,-51,-61,-25
2,3,-51,-63,-25
2,3,-67,-63,-25
2,3,-67,-63,-36
2,3,-67,-49,-36
2,3,-71,-49,-36
2,3,-71,-49,-34
2,3,-71,-61,-34
2,3,-57,-61,-34
2,3,-57,-61,-25
2,3,-57,-63,-25
2,3,-55,-63,-25
2,3,-55,-46,-25
2,3,-58,-46,-25
2,3,-58,-49,-25
2,3,-71,-49,-25
2,3,-51,-49,-25
2,3,-51,-49,-28
2,3,-51,-61,-28
2,3,-71,-61,-28
2,3,-71,-61,-36
2,3,-71,-61,-35
2,3,-71,-64,-35
2,3,-71,-64,-8
2,3,-71,-63,-8
2,3,-71,-63,-35
2,3,-73,-63,-35
2,3,-73,-63,-36
2,3,-73,-63,-36
2,3,-73,-51,-36
2,3,-55,-51,-36
2,3,-55,-50,-36
2,3,-67,-50,-36
2,3,-67,-50,-25
2,3,-67,-60,-25
2,3,-67,-60,-35
2,3,-67,-53,-35
2,3,-72,-53,-35
2,3,-72,-53,-35
2,3,-72,-53,-25
2,3,-71,-53,-25
2,3,-71,-53,-35
2,3,-51,-53,-35
2,3,-51,-53,-9
2,3,-51,-67,-9
2,3,-55,-67,-9
2,3,-55,-67,-31
2,3,-55,-53,-31
2,3,-71,-53,-31
2,3,-71,-53,-9
2,3,-55,-53,-9
2,3,-55,-53,-35
2,3,-55,-64,-35
2,3,-66,-64,-35
2,3,-66,-51,-35
2,3,-70,-51,-35
2,3,-70,-51,-36
2,3,-70,-50,-36
2,3,-71,-50,-36
2,3,-71,-50,-25
2,3,-51,-50,-25
2,3,-51,-50,-33
2,3,-54,-50,-33
2,3,-54,-50,-36
2,3,-66,-50,-36
2,3,-66,-66,-36
2,3,-71,-66,-36
2,3,-71,-62,-36
2,3,-51,-62,-36
2,3,-51,-61,-36
2,3,-51,-61,-35
2,3,-72,-61,-35
2,3,-72,-63,-35
2,3,-72,-63,-36
2,3,-72,-63,-36
2,3,-72,-63,-35
2,3,-72,-63,-35
2,3,-72,-63,-36
2,3,-72,-61,-36
2,3,-73,-61,-36
2,3,-73,-61,-25
2,3,-73,-61,-25
2,3,-71,-61,-25
2,3,-71,-62,-25
2,3,-71,-62,-26
2,3,-66,-62,-26
2,3,-66,-51,-26
2,3,-66,-51,-33
2,3,-66,-48,-33
2,3,-66,-48,-35
2,3,-66,-51,-35
2,3,-66,-51,-33
2,3,-71,-51,-33
2,3,-71,-51,-36
2,3,-71,-61,-36
2,3,-57,-61,-36
2,3,-57,-61,-8
2,3,-57,-50,-8
2,3,-57,-50,-36
2,3,-57,-47,-36
2,3,-72,-47,-36
2,3,-72,-47,-36
2,3,-72,-63,-36
2,3,-71,-63,-36
2,3,-71,-63,-37
2,3,-71,-62,-37
2,3,-71,-62,-37
2,3,-71,-62,-36
2,3,-71,-63,-36
2,3,-71,-68,-36
2,3,-51,-68,-36
2,3,-51,-64,-36
2,3,-72,-64,-36
2,3,-72,-62,-36
2,3,-52,-62,-36
2,3,-52,-64,-36
2,3,-52,-47,-36
